Filename; Timestamp from FTS; Matching Timestamp from TXT; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]
BronchoscopyVideo_2_20260106T094213_openCV_921.mhd; 1767689026007; 1767689025997; 18; 11; 20; 5; 1,2,2,2,2; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_922.mhd; 1767689026107; 1767689026097; 18; 11; 20; 5; 1,2,2,2,2; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_923.mhd; 1767689026206; 1767689026197; 18; 11; 20; 5; 1,2,2,2,2; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_924.mhd; 1767689026307; 1767689026297; 18; 11; 20; 5; 1,2,2,2,2; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_925.mhd; 1767689026407; 1767689026397; 18; 11; 20; 5; 1,2,2,2,2; 5.6
BronchoscopyVideo_2_20260106T094213_openCV_926.mhd; 1767689026506; 1767689026497; 18; 11; 20; 5; 1,2,2,2,2; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_927.mhd; 1767689026606; 1767689026597; 18; 9; 20; 5; 1,2,2,2,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_928.mhd; 1767689026706; 1767689026697; 18; 8; 20; 5; 1,2,2,2,2; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_929.mhd; 1767689026806; 1767689026797; 18; 8; 20; 5; 1,2,2,2,2; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_930.mhd; 1767689026907; 1767689026897; 18; 7; 20; 5; 1,2,2,2,2; 5
BronchoscopyVideo_2_20260106T094213_openCV_931.mhd; 1767689027007; 1767689026996; 18; 7; 20; 5; 1,2,2,2,2; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_932.mhd; 1767689027106; 1767689027096; 18; 3; 20; 5; 1,2,2,2,2; 4.2
BronchoscopyVideo_2_20260106T094213_openCV_933.mhd; 1767689027207; 1767689027197; 4; 10; 14; 4; 1,2,2,2; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_934.mhd; 1767689027306; 1767689027296; 4; 8; 14; 4; 1,2,2,2; 3.2
BronchoscopyVideo_2_20260106T094213_openCV_935.mhd; 1767689027407; 1767689027396; 4; 4; 14; 4; 1,2,2,2; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_936.mhd; 1767689027506; 1767689027496; 6; 37; 38; 3; 1,2,2; 3.2
BronchoscopyVideo_2_20260106T094213_openCV_937.mhd; 1767689027607; 1767689027595; 6; 35; 38; 3; 1,2,2; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_938.mhd; 1767689027706; 1767689027695; 6; 33; 38; 3; 1,2,2; 3
BronchoscopyVideo_2_20260106T094213_openCV_939.mhd; 1767689027807; 1767689027795; 6; 30; 38; 3; 1,2,2; 3
BronchoscopyVideo_2_20260106T094213_openCV_940.mhd; 1767689027906; 1767689027896; 6; 26; 38; 3; 1,2,2; 1.2
BronchoscopyVideo_2_20260106T094213_openCV_941.mhd; 1767689028006; 1767689027995; 6; 19; 38; 3; 1,2,2; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_942.mhd; 1767689028106; 1767689028095; 6; 10; 38; 3; 1,2,2; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_943.mhd; 1767689028206; 1767689028196; 6; 5; 38; 3; 1,2,2; 6.3
BronchoscopyVideo_2_20260106T094213_openCV_944.mhd; 1767689028306; 1767689028295; 8; 43; 62; 2; 1,2; 7
BronchoscopyVideo_2_20260106T094213_openCV_945.mhd; 1767689028473; 1767689028470; 8; 28; 62; 2; 1,2; 1
BronchoscopyVideo_2_20260106T094213_openCV_946.mhd; 1767689028573; 1767689028570; 8; 18; 62; 2; 1,2; 6
BronchoscopyVideo_2_20260106T094213_openCV_947.mhd; 1767689028673; 1767689028670; 8; 16; 62; 2; 1,2; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_948.mhd; 1767689028773; 1767689028770; 8; 19; 62; 2; 1,2; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_949.mhd; 1767689028873; 1767689028870; 0; 141; 144; 1; 1; 1.2
BronchoscopyVideo_2_20260106T094213_openCV_950.mhd; 1767689028973; 1767689028970; 0; 138; 144; 1; 1; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_951.mhd; 1767689029073; 1767689029070; 0; 135; 144; 1; 1; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_952.mhd; 1767689029173; 1767689029169; 0; 128; 144; 1; 1; 8.6
BronchoscopyVideo_2_20260106T094213_openCV_953.mhd; 1767689029273; 1767689029270; 0; 130; 144; 1; 1; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_954.mhd; 1767689029373; 1767689029369; 0; 124; 144; 1; 1; 2.4
BronchoscopyVideo_2_20260106T094213_openCV_955.mhd; 1767689029473; 1767689029469; 0; 121; 144; 1; 1; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_956.mhd; 1767689029573; 1767689029569; 0; 131; 144; 1; 1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_957.mhd; 1767689029673; 1767689029669; 0; 136; 144; 1; 1; 6.2
BronchoscopyVideo_2_20260106T094213_openCV_958.mhd; 1767689029773; 1767689029769; 0; 136; 144; 1; 1; 7.6
BronchoscopyVideo_2_20260106T094213_openCV_959.mhd; 1767689029873; 1767689029869; 0; 136; 144; 1; 1; 7.8
BronchoscopyVideo_2_20260106T094213_openCV_960.mhd; 1767689029973; 1767689029969; 0; 132; 144; 1; 1; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_961.mhd; 1767689030073; 1767689030069; 0; 132; 144; 1; 1; 3.9
BronchoscopyVideo_2_20260106T094213_openCV_962.mhd; 1767689030173; 1767689030169; 0; 130; 144; 1; 1; 3.7
BronchoscopyVideo_2_20260106T094213_openCV_963.mhd; 1767689030273; 1767689030269; 0; 130; 144; 1; 1; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_964.mhd; 1767689030373; 1767689030394; 0; 130; 144; 1; 1; 6.4
BronchoscopyVideo_2_20260106T094213_openCV_965.mhd; 1767689030473; 1767689030519; 0; 129; 144; 1; 1; 11.5
BronchoscopyVideo_2_20260106T094213_openCV_966.mhd; 1767689030573; 1767689030569; 0; 142; 144; 1; 1; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_967.mhd; 1767689030673; 1767689030669; 0; 138; 144; 1; 1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_968.mhd; 1767689030773; 1767689030769; 0; 136; 144; 1; 1; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_969.mhd; 1767689030873; 1767689030868; 0; 136; 144; 1; 1; 4
BronchoscopyVideo_2_20260106T094213_openCV_970.mhd; 1767689030973; 1767689030968; 0; 135; 144; 1; 1; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_971.mhd; 1767689031073; 1767689031068; 0; 135; 144; 1; 1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_972.mhd; 1767689031173; 1767689031168; 0; 132; 144; 1; 1; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_973.mhd; 1767689031273; 1767689031268; 0; 129; 144; 1; 1; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_974.mhd; 1767689031373; 1767689031367; 0; 128; 144; 1; 1; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_975.mhd; 1767689031473; 1767689031467; 0; 129; 144; 1; 1; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_976.mhd; 1767689031573; 1767689031567; 0; 131; 144; 1; 1; 4.2
BronchoscopyVideo_2_20260106T094213_openCV_977.mhd; 1767689031673; 1767689031667; 0; 133; 144; 1; 1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_978.mhd; 1767689031773; 1767689031767; 0; 135; 144; 1; 1; 3.2
BronchoscopyVideo_2_20260106T094213_openCV_979.mhd; 1767689031874; 1767689031867; 0; 138; 144; 1; 1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_980.mhd; 1767689031973; 1767689031967; 7; 3; 112; 2; 1,1; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_981.mhd; 1767689032073; 1767689032067; 7; 4; 112; 2; 1,1; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_982.mhd; 1767689032173; 1767689032167; 7; 8; 112; 2; 1,1; 6.8
BronchoscopyVideo_2_20260106T094213_openCV_983.mhd; 1767689032273; 1767689032267; 7; 12; 112; 2; 1,1; 6.2
BronchoscopyVideo_2_20260106T094213_openCV_984.mhd; 1767689032373; 1767689032367; 7; 13; 112; 2; 1,1; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_985.mhd; 1767689032473; 1767689032467; 7; 17; 112; 2; 1,1; 3.8
BronchoscopyVideo_2_20260106T094213_openCV_986.mhd; 1767689032573; 1767689032567; 7; 21; 112; 2; 1,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_987.mhd; 1767689032673; 1767689032667; 7; 26; 112; 2; 1,1; 1.9
BronchoscopyVideo_2_20260106T094213_openCV_988.mhd; 1767689032773; 1767689032767; 7; 29; 112; 2; 1,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_989.mhd; 1767689032873; 1767689032867; 7; 32; 112; 2; 1,1; 2.6
BronchoscopyVideo_2_20260106T094213_openCV_990.mhd; 1767689032973; 1767689032967; 7; 35; 112; 2; 1,1; 2.6
BronchoscopyVideo_2_20260106T094213_openCV_991.mhd; 1767689033073; 1767689033067; 7; 38; 112; 2; 1,1; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_992.mhd; 1767689033173; 1767689033166; 7; 39; 112; 2; 1,1; 3.1
BronchoscopyVideo_2_20260106T094213_openCV_993.mhd; 1767689033273; 1767689033267; 7; 40; 112; 2; 1,1; 2.9
BronchoscopyVideo_2_20260106T094213_openCV_994.mhd; 1767689033373; 1767689033366; 7; 46; 112; 2; 1,1; 2.5
BronchoscopyVideo_2_20260106T094213_openCV_995.mhd; 1767689033473; 1767689033466; 7; 55; 112; 2; 1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_996.mhd; 1767689033573; 1767689033566; 7; 63; 112; 2; 1,1; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_997.mhd; 1767689033673; 1767689033665; 7; 67; 112; 2; 1,1; 1.6
BronchoscopyVideo_2_20260106T094213_openCV_998.mhd; 1767689033773; 1767689033765; 7; 67; 112; 2; 1,1; 1.3
BronchoscopyVideo_2_20260106T094213_openCV_999.mhd; 1767689033874; 1767689033865; 7; 65; 112; 2; 1,1; 3
BronchoscopyVideo_2_20260106T094213_openCV_1000.mhd; 1767689033973; 1767689033965; 7; 73; 112; 2; 1,1; 5.2
BronchoscopyVideo_2_20260106T094213_openCV_1001.mhd; 1767689034073; 1767689034065; 7; 82; 112; 2; 1,1; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_1002.mhd; 1767689034173; 1767689034165; 7; 91; 112; 2; 1,1; 9.6
BronchoscopyVideo_2_20260106T094213_openCV_1003.mhd; 1767689034273; 1767689034265; 7; 95; 112; 2; 1,1; 12.5
BronchoscopyVideo_2_20260106T094213_openCV_1004.mhd; 1767689034374; 1767689034365; 7; 92; 112; 2; 1,1; 9.3
BronchoscopyVideo_2_20260106T094213_openCV_1005.mhd; 1767689034473; 1767689034465; 7; 89; 112; 2; 1,1; 6.8
BronchoscopyVideo_2_20260106T094213_openCV_1006.mhd; 1767689034573; 1767689034565; 7; 92; 112; 2; 1,1; 11.5
BronchoscopyVideo_2_20260106T094213_openCV_1007.mhd; 1767689034673; 1767689034665; 7; 95; 112; 2; 1,1; 13.5
BronchoscopyVideo_2_20260106T094213_openCV_1008.mhd; 1767689034773; 1767689034765; 7; 95; 112; 2; 1,1; 13.4
BronchoscopyVideo_2_20260106T094213_openCV_1009.mhd; 1767689034873; 1767689034865; 7; 91; 112; 2; 1,1; 8.7
BronchoscopyVideo_2_20260106T094213_openCV_1010.mhd; 1767689034973; 1767689034965; 7; 88; 112; 2; 1,1; 6.8
BronchoscopyVideo_2_20260106T094213_openCV_1011.mhd; 1767689035073; 1767689035065; 7; 85; 112; 2; 1,1; 6.7
BronchoscopyVideo_2_20260106T094213_openCV_1012.mhd; 1767689035173; 1767689035165; 7; 91; 112; 2; 1,1; 9.7
BronchoscopyVideo_2_20260106T094213_openCV_1013.mhd; 1767689035273; 1767689035265; 7; 92; 112; 2; 1,1; 10.2
BronchoscopyVideo_2_20260106T094213_openCV_1014.mhd; 1767689035373; 1767689035365; 7; 88; 112; 2; 1,1; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_1015.mhd; 1767689035473; 1767689035465; 7; 86; 112; 2; 1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1016.mhd; 1767689035573; 1767689035564; 7; 87; 112; 2; 1,1; 6.4
BronchoscopyVideo_2_20260106T094213_openCV_1017.mhd; 1767689035673; 1767689035665; 7; 90; 112; 2; 1,1; 7.3
BronchoscopyVideo_2_20260106T094213_openCV_1018.mhd; 1767689035773; 1767689035764; 7; 95; 112; 2; 1,1; 8.3
BronchoscopyVideo_2_20260106T094213_openCV_1019.mhd; 1767689035873; 1767689035864; 7; 99; 112; 2; 1,1; 8.7
BronchoscopyVideo_2_20260106T094213_openCV_1020.mhd; 1767689035973; 1767689035964; 23; 11; 24; 3; 1,1,1; 9.7
BronchoscopyVideo_2_20260106T094213_openCV_1021.mhd; 1767689036073; 1767689036064; 23; 12; 24; 3; 1,1,1; 8.8
BronchoscopyVideo_2_20260106T094213_openCV_1022.mhd; 1767689036173; 1767689036164; 95; 3; 19; 5; 1,1,1,1,1; 6.2
BronchoscopyVideo_2_20260106T094213_openCV_1023.mhd; 1767689036273; 1767689036264; 95; 4; 19; 5; 1,1,1,1,1; 3.9
BronchoscopyVideo_2_20260106T094213_openCV_1024.mhd; 1767689036373; 1767689036364; 95; 9; 19; 5; 1,1,1,1,1; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_1025.mhd; 1767689036473; 1767689036464; 95; 10; 19; 5; 1,1,1,1,1; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_1026.mhd; 1767689036573; 1767689036563; 95; 11; 19; 5; 1,1,1,1,1; 2.6
BronchoscopyVideo_2_20260106T094213_openCV_1027.mhd; 1767689036673; 1767689036664; 95; 10; 19; 5; 1,1,1,1,1; 4.7
BronchoscopyVideo_2_20260106T094213_openCV_1028.mhd; 1767689036773; 1767689036763; 95; 10; 19; 5; 1,1,1,1,1; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_1029.mhd; 1767689036873; 1767689036863; 95; 8; 19; 5; 1,1,1,1,1; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_1030.mhd; 1767689036973; 1767689036963; 95; 8; 19; 5; 1,1,1,1,1; 1.1
BronchoscopyVideo_2_20260106T094213_openCV_1031.mhd; 1767689037073; 1767689037064; 95; 10; 19; 5; 1,1,1,1,1; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_1032.mhd; 1767689037173; 1767689037163; 95; 11; 19; 5; 1,1,1,1,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_1033.mhd; 1767689037273; 1767689037263; 95; 11; 19; 5; 1,1,1,1,1; 2.8
BronchoscopyVideo_2_20260106T094213_openCV_1034.mhd; 1767689037373; 1767689037363; 95; 10; 19; 5; 1,1,1,1,1; 3.9
BronchoscopyVideo_2_20260106T094213_openCV_1035.mhd; 1767689037473; 1767689037463; 95; 9; 19; 5; 1,1,1,1,1; 8
BronchoscopyVideo_2_20260106T094213_openCV_1036.mhd; 1767689037573; 1767689037562; 95; 7; 19; 5; 1,1,1,1,1; 11.8
BronchoscopyVideo_2_20260106T094213_openCV_1037.mhd; 1767689037673; 1767689037662; 52; 7; 19; 4; 1,1,1,2; 12.6
BronchoscopyVideo_2_20260106T094213_openCV_1038.mhd; 1767689037773; 1767689037762; 52; 9; 19; 4; 1,1,1,2; 10.3
BronchoscopyVideo_2_20260106T094213_openCV_1039.mhd; 1767689037873; 1767689037862; 52; 10; 19; 4; 1,1,1,2; 8.2
BronchoscopyVideo_2_20260106T094213_openCV_1040.mhd; 1767689037973; 1767689037962; 52; 10; 19; 4; 1,1,1,2; 6.7
BronchoscopyVideo_2_20260106T094213_openCV_1041.mhd; 1767689038073; 1767689038062; 52; 10; 19; 4; 1,1,1,2; 6.9
BronchoscopyVideo_2_20260106T094213_openCV_1042.mhd; 1767689038174; 1767689038162; 52; 9; 19; 4; 1,1,1,2; 7.8
BronchoscopyVideo_2_20260106T094213_openCV_1043.mhd; 1767689038273; 1767689038262; 52; 9; 19; 4; 1,1,1,2; 8.1
BronchoscopyVideo_2_20260106T094213_openCV_1044.mhd; 1767689038373; 1767689038362; 52; 7; 19; 4; 1,1,1,2; 8.8
BronchoscopyVideo_2_20260106T094213_openCV_1045.mhd; 1767689038473; 1767689038462; 52; 7; 19; 4; 1,1,1,2; 8.2
BronchoscopyVideo_2_20260106T094213_openCV_1046.mhd; 1767689038573; 1767689038562; 23; 21; 24; 3; 1,1,1; 3.5
BronchoscopyVideo_2_20260106T094213_openCV_1047.mhd; 1767689038673; 1767689038662; 23; 22; 24; 3; 1,1,1; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_1048.mhd; 1767689038773; 1767689038762; 23; 22; 24; 3; 1,1,1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_1049.mhd; 1767689038873; 1767689038862; 23; 21; 24; 3; 1,1,1; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_1050.mhd; 1767689038973; 1767689038962; 23; 20; 24; 3; 1,1,1; 4.1
BronchoscopyVideo_2_20260106T094213_openCV_1051.mhd; 1767689039073; 1767689039062; 23; 21; 24; 3; 1,1,1; 4.6
BronchoscopyVideo_2_20260106T094213_openCV_1052.mhd; 1767689039173; 1767689039162; 51; 4; 7; 4; 1,1,1,1; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_1053.mhd; 1767689039273; 1767689039262; 51; 4; 7; 4; 1,1,1,1; 3.6
BronchoscopyVideo_2_20260106T094213_openCV_1054.mhd; 1767689039373; 1767689039361; 51; 5; 7; 4; 1,1,1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1055.mhd; 1767689039473; 1767689039461; 95; 5; 19; 5; 1,1,1,1,1; 2.3
BronchoscopyVideo_2_20260106T094213_openCV_1056.mhd; 1767689039573; 1767689039561; 96; 6; 15; 5; 1,1,1,1,2; 1.5
BronchoscopyVideo_2_20260106T094213_openCV_1057.mhd; 1767689039673; 1767689039661; 96; 5; 15; 5; 1,1,1,1,2; 0.9
BronchoscopyVideo_2_20260106T094213_openCV_1058.mhd; 1767689039773; 1767689039785; 95; 5; 19; 5; 1,1,1,1,1; 1
BronchoscopyVideo_2_20260106T094213_openCV_1059.mhd; 1767689039873; 1767689039861; 95; 5; 19; 5; 1,1,1,1,1; 0.8
BronchoscopyVideo_2_20260106T094213_openCV_1060.mhd; 1767689039973; 1767689039985; 95; 5; 19; 5; 1,1,1,1,1; 0.5
BronchoscopyVideo_2_20260106T094213_openCV_1061.mhd; 1767689040073; 1767689040085; 95; 6; 19; 5; 1,1,1,1,1; 1.2
BronchoscopyVideo_2_20260106T094213_openCV_1062.mhd; 1767689040173; 1767689040185; 95; 5; 19; 5; 1,1,1,1,1; 3.3
BronchoscopyVideo_2_20260106T094213_openCV_1063.mhd; 1767689040273; 1767689040285; 95; 4; 19; 5; 1,1,1,1,1; 4.5
BronchoscopyVideo_2_20260106T094213_openCV_1064.mhd; 1767689040373; 1767689040385; 95; 4; 19; 5; 1,1,1,1,1; 4.9
BronchoscopyVideo_2_20260106T094213_openCV_1065.mhd; 1767689040473; 1767689040485; 95; 5; 19; 5; 1,1,1,1,1; 5.4
BronchoscopyVideo_2_20260106T094213_openCV_1066.mhd; 1767689040573; 1767689040585; 95; 5; 19; 5; 1,1,1,1,1; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_1067.mhd; 1767689040674; 1767689040685; 95; 5; 19; 5; 1,1,1,1,1; 6.2
BronchoscopyVideo_2_20260106T094213_openCV_1068.mhd; 1767689040773; 1767689040785; 95; 5; 19; 5; 1,1,1,1,1; 6.5
BronchoscopyVideo_2_20260106T094213_openCV_1069.mhd; 1767689040873; 1767689040885; 95; 6; 19; 5; 1,1,1,1,1; 7.1
BronchoscopyVideo_2_20260106T094213_openCV_1070.mhd; 1767689040973; 1767689040985; 95; 7; 19; 5; 1,1,1,1,1; 7
BronchoscopyVideo_2_20260106T094213_openCV_1071.mhd; 1767689041073; 1767689041085; 95; 8; 19; 5; 1,1,1,1,1; 7.8
BronchoscopyVideo_2_20260106T094213_openCV_1072.mhd; 1767689041174; 1767689041185; 95; 8; 19; 5; 1,1,1,1,1; 8.4
BronchoscopyVideo_2_20260106T094213_openCV_1073.mhd; 1767689041273; 1767689041285; 95; 8; 19; 5; 1,1,1,1,1; 9.4
BronchoscopyVideo_2_20260106T094213_openCV_1074.mhd; 1767689041374; 1767689041385; 95; 9; 19; 5; 1,1,1,1,1; 9.1
BronchoscopyVideo_2_20260106T094213_openCV_1075.mhd; 1767689041473; 1767689041485; 95; 9; 19; 5; 1,1,1,1,1; 7.4
BronchoscopyVideo_2_20260106T094213_openCV_1076.mhd; 1767689041573; 1767689041584; 95; 10; 19; 5; 1,1,1,1,1; 4.8
BronchoscopyVideo_2_20260106T094213_openCV_1077.mhd; 1767689041673; 1767689041684; 95; 11; 19; 5; 1,1,1,1,1; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_1078.mhd; 1767689041773; 1767689041784; 95; 12; 19; 5; 1,1,1,1,1; 5.1
BronchoscopyVideo_2_20260106T094213_openCV_1079.mhd; 1767689041873; 1767689041884; 95; 13; 19; 5; 1,1,1,1,1; 5.9
BronchoscopyVideo_2_20260106T094213_openCV_1080.mhd; 1767689041973; 1767689041984; 95; 12; 19; 5; 1,1,1,1,1; 7.1
BronchoscopyVideo_2_20260106T094213_openCV_1081.mhd; 1767689042073; 1767689042084; 95; 11; 19; 5; 1,1,1,1,1; 8.7
BronchoscopyVideo_2_20260106T094213_openCV_1082.mhd; 1767689042173; 1767689042184; 23; 14; 24; 3; 1,1,1; 12.1
BronchoscopyVideo_2_20260106T094213_openCV_1083.mhd; 1767689042273; 1767689042284; 7; 97; 112; 2; 1,1; 10.9
BronchoscopyVideo_2_20260106T094213_openCV_1084.mhd; 1767689042373; 1767689042384; 23; 12; 24; 3; 1,1,1; 10.2
BronchoscopyVideo_2_20260106T094213_openCV_1085.mhd; 1767689042473; 1767689042484; 23; 13; 24; 3; 1,1,1; 10.2
BronchoscopyVideo_2_20260106T094213_openCV_1086.mhd; 1767689042573; 1767689042583; 23; 12; 24; 3; 1,1,1; 9.9
BronchoscopyVideo_2_20260106T094213_openCV_1087.mhd; 1767689042674; 1767689042683; 23; 15; 24; 3; 1,1,1; 8.8
BronchoscopyVideo_2_20260106T094213_openCV_1088.mhd; 1767689042773; 1767689042784; 95; 3; 19; 5; 1,1,1,1,1; 7.1
BronchoscopyVideo_2_20260106T094213_openCV_1089.mhd; 1767689042873; 1767689042883; 95; 3; 19; 5; 1,1,1,1,1; 7
BronchoscopyVideo_2_20260106T094213_openCV_1090.mhd; 1767689042973; 1767689042983; 23; 19; 24; 3; 1,1,1; 6.5
BronchoscopyVideo_2_20260106T094213_openCV_1091.mhd; 1767689043074; 1767689043083; 23; 14; 24; 3; 1,1,1; 8.1
BronchoscopyVideo_2_20260106T094213_openCV_1092.mhd; 1767689043173; 1767689043183; 23; 12; 24; 3; 1,1,1; 8.4
BronchoscopyVideo_2_20260106T094213_openCV_1093.mhd; 1767689043273; 1767689043283; 7; 102; 112; 2; 1,1; 7.8
BronchoscopyVideo_2_20260106T094213_openCV_1094.mhd; 1767689043373; 1767689043383; 7; 103; 112; 2; 1,1; 8.7
BronchoscopyVideo_2_20260106T094213_openCV_1095.mhd; 1767689043473; 1767689043483; 23; 10; 24; 3; 1,1,1; 8.6
BronchoscopyVideo_2_20260106T094213_openCV_1096.mhd; 1767689043573; 1767689043583; 23; 10; 24; 3; 1,1,1; 9.1
BronchoscopyVideo_2_20260106T094213_openCV_1097.mhd; 1767689043673; 1767689043682; 23; 10; 24; 3; 1,1,1; 8
BronchoscopyVideo_2_20260106T094213_openCV_1098.mhd; 1767689043773; 1767689043782; 23; 10; 24; 3; 1,1,1; 8
BronchoscopyVideo_2_20260106T094213_openCV_1099.mhd; 1767689043874; 1767689043882; 23; 14; 24; 3; 1,1,1; 8.5
BronchoscopyVideo_2_20260106T094213_openCV_1100.mhd; 1767689043973; 1767689043982; 23; 13; 24; 3; 1,1,1; 8.9
BronchoscopyVideo_2_20260106T094213_openCV_1101.mhd; 1767689044073; 1767689044082; 23; 15; 24; 3; 1,1,1; 9.2
BronchoscopyVideo_2_20260106T094213_openCV_1102.mhd; 1767689044173; 1767689044182; 23; 18; 24; 3; 1,1,1; 7.3
BronchoscopyVideo_2_20260106T094213_openCV_1103.mhd; 1767689044273; 1767689044282; 95; 2; 19; 5; 1,1,1,1,1; 5.7
BronchoscopyVideo_2_20260106T094213_openCV_1104.mhd; 1767689044373; 1767689044382; 95; 2; 19; 5; 1,1,1,1,1; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_1105.mhd; 1767689044473; 1767689044482; 23; 18; 24; 3; 1,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1106.mhd; 1767689044573; 1767689044582; 23; 16; 24; 3; 1,1,1; 7
BronchoscopyVideo_2_20260106T094213_openCV_1107.mhd; 1767689044673; 1767689044682; 23; 16; 24; 3; 1,1,1; 6.7
BronchoscopyVideo_2_20260106T094213_openCV_1108.mhd; 1767689044773; 1767689044782; 23; 15; 24; 3; 1,1,1; 6.4
BronchoscopyVideo_2_20260106T094213_openCV_1109.mhd; 1767689044873; 1767689044882; 23; 17; 24; 3; 1,1,1; 5.5
BronchoscopyVideo_2_20260106T094213_openCV_1110.mhd; 1767689044973; 1767689044982; 23; 17; 24; 3; 1,1,1; 4.4
BronchoscopyVideo_2_20260106T094213_openCV_1111.mhd; 1767689045073; 1767689045082; 51; 5; 7; 4; 1,1,1,1; 2.7
BronchoscopyVideo_2_20260106T094213_openCV_1112.mhd; 1767689045173; 1767689045181; 51; 5; 7; 4; 1,1,1,1; 0.9
BronchoscopyVideo_2_20260106T094213_openCV_1113.mhd; 1767689045273; 1767689045282; 51; 4; 7; 4; 1,1,1,1; 1.6
BronchoscopyVideo_2_20260106T094213_openCV_1114.mhd; 1767689045440; 1767689045431; 51; 3; 7; 4; 1,1,1,1; 1.1
BronchoscopyVideo_2_20260106T094213_openCV_1115.mhd; 1767689045540; 1767689045530; 51; 3; 7; 4; 1,1,1,1; 2.1
BronchoscopyVideo_2_20260106T094213_openCV_1116.mhd; 1767689045640; 1767689045631; 51; 4; 7; 4; 1,1,1,1; 3.4
BronchoscopyVideo_2_20260106T094213_openCV_1117.mhd; 1767689045740; 1767689045731; 23; 20; 24; 3; 1,1,1; 5.3
BronchoscopyVideo_2_20260106T094213_openCV_1118.mhd; 1767689045840; 1767689045831; 23; 15; 24; 3; 1,1,1; 7.2
BronchoscopyVideo_2_20260106T094213_openCV_1119.mhd; 1767689045940; 1767689045931; 23; 15; 24; 3; 1,1,1; 5.8
BronchoscopyVideo_2_20260106T094213_openCV_1120.mhd; 1767689046040; 1767689046031; 23; 17; 24; 3; 1,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1121.mhd; 1767689046140; 1767689046131; 23; 17; 24; 3; 1,1,1; 6.1
BronchoscopyVideo_2_20260106T094213_openCV_1122.mhd; 1767689046240; 1767689046230; 23; 17; 24; 3; 1,1,1; 5.7
